7,7.830082,-12.08199,581.6619,0.8635735,2,True
#
10,6.452168,-11.65893,600,0.9866253,7,True
#
6,0.465554,-13.22302,599.4772,0.728119,2,True
#
6,6.935697,-14.25598,600,0.9612561,5,True
#
15,5.921567,-11.13649,598.9994,0.6506248,5,True
#
5,9.481445,-12.25518,599.9977,0.6637937,4,True
#
3,5.023351,-16.3655,588.9926,0.9922694,3,True
#
10,3.325031,-12.15965,598.8685,0.8139187,1,True
#
3,3.429424,-10.55365,534.9365,0.5774384,2,True
#
2,4.959286,-15.22213,568.8777,0.9175194,3,True
#
0,5.339299,-17.48033,600,0.9174103,5,True
#
11,4.612541,-18.20498,499.2709,0.5601154,7,True
#
8,9.368034,-17.82102,600,0.9077181,5,True
#
2,9.833274,-19.15062,600,0.565447,2,True
#
8,9.329113,-10.30572,450.8933,0.5587108,4,True
#
27,9.707919,-11.54681,600,0.6603802,2,True
#
2,7.819245,-19.48336,600,0.7043383,6,True
#
17,8.233086,-15.42249,599.9765,0.5915084,4,True
#
12,8.451736,-15.34502,599.2195,0.6336287,2,True
#
8,8.683077,-18.61398,595.3565,0.8694532,1,True
#
29,6.292596,-13.21094,600,0.9073289,2,True
#
3,3.720897,-19.78664,599.0251,0.9196777,0,True
#
*
?
12,14.29939,-8.280418,599.9594,0.758409,7,True
#
19,11.04403,-2.411256,599.921,0.5993579,6,True
#
21,13.39306,-7.417101,585.7115,0.5639428,6,True
#
15,16.04198,-5.837111,600,0.5809855,3,True
#
9,15.66799,-6.542048,599.9996,0.5714193,2,True
#
17,16.20202,-6.5445,600,0.6285968,3,True
#
11,11.57919,-6.607695,539.264,0.6901568,5,True
#
5,17.20271,-3.430047,599.9254,0.7885622,3,True
#
0,12.3783,-2.310215,599.999,0.5470875,6,False
#
19,10.52108,-7.6421,599.9999,0.8886188,4,True
#
8,10.01987,-7.429702,599.9998,0.6902828,5,True
#
24,18.15607,-6.148737,583.8371,0.643513,2,True
#
14,12.52557,-9.746619,599.9999,0.5906877,2,True
#
6,11.85434,-8.101286,584.6578,0.8897362,2,True
#
29,13.13056,-9.958616,599.6156,0.6345102,2,True
#
7,12.26809,-8.658936,591.6205,0.6248292,5,True
#
16,19.77312,-4.16303,599.1894,0.7268841,2,True
#
7,19.55054,-5.185172,543.9871,0.8179436,2,True
#
29,15.58286,-8.840611,599.963,0.8761438,0,True
#
15,11.03988,-1.236848,600,0.6592432,3,True
#
29,10.89042,-3.107416,599.9999,0.6392075,0,True
#
1,14.45168,-3.343594,599.7798,0.5320976,0,True
#
24,11.64793,-1.710936,586.1925,0.8776249,2,True
#
26,18.33262,-3.075574,599.9912,0.6424378,2,True
#
25,19.19411,-0.02015233,599.9987,0.6208732,7,True
#
5,15.00239,-1.564785,581.5061,0.8793322,1,True
#
8,19.69919,-0.2321637,404.1188,0.7056059,1,True
#
27,15.03648,-3.671675,384.147,0.5062225,0,True
#
8,11.38222,-4.957362,600,0.5776792,4,True
#
0,17.26661,-4.937399,599.7116,0.7493886,1,True
#
28,16.34443,-2.334685,599.7455,0.8622785,7,True
#
19,10.42426,-3.952671,599.9998,0.6614563,5,True
#
21,16.93279,-0.4206824,501.6301,0.6620891,3,True
#
5,19.9365,-1.336269,598.9683,0.5914657,2,True
#
1,19.24518,-2.625284,600,0.5735591,4,True
#
24,14.89715,-6.74715,599.9973,0.9103268,1,True
#
*
?
/
